,daily_return
2/9/12,0.007369472
2/10/12,-0.016450341
2/13/12,0.006030073
2/14/12,-0.004277839
2/15/12,-0.001326937
2/16/12,0.049760942
2/17/12,-0.00645057
2/21/12,-0.004761998
2/22/12,-0.00882026
2/23/12,0.008453189
2/24/12,0.001777879
2/27/12,6.55E-05
2/28/12,0.004108695
2/29/12,-0.017207303
3/1/12,0.005748171
3/2/12,-0.012414391
3/5/12,-0.021680192
3/6/12,-0.017675092
3/7/12,0.010688705
3/8/12,0.020179079
3/9/12,0.005084005
3/12/12,-0.008032576
3/13/12,0.026304494
3/14/12,-0.009641587
3/15/12,0.012254764
3/16/12,-0.004918649
3/19/12,0.007473857
3/20/12,-0.008723227
3/21/12,0.00377826
3/22/12,-0.008504611
3/23/12,0.00410793
3/26/12,0.018912516
3/27/12,-0.003559795
3/28/12,-0.004866931
3/29/12,0.00103731
3/30/12,-0.002590706
4/2/12,0.009576348
4/3/12,-0.013713399
4/4/12,-0.022126788
4/5/12,-0.001929307
4/9/12,-0.020571832
4/10/12,-0.018583977
4/11/12,0.017158202
4/12/12,0.023482594
4/13/12,-0.021151976
4/16/12,-0.007708222
4/17/12,0.024297636
4/18/12,-0.004008906
4/19/12,-0.014144757
4/20/12,-0.018740974
4/23/12,-0.030244426
4/24/12,-0.002549403
4/25/12,0.025251
4/26/12,0.007803586
4/27/12,-0.006664086
4/30/12,-0.005564688
5/1/12,-0.000580271
5/2/12,-0.003582284
5/3/12,-0.020087272
5/4/12,-0.023693096
5/7/12,-0.005872725
5/8/12,-0.005196942
5/9/12,-0.005901907
5/10/12,-0.012486255
5/11/12,0.003608035
5/14/12,-0.012316381
5/15/12,-0.001203008
5/16/12,-0.012798061
5/17/12,-0.01266225
5/18/12,-0.026311799
5/21/12,0.032978591
5/22/12,-0.002540534
5/23/12,0.007007422
5/24/12,-0.017854789
5/25/12,0.005358441
5/29/12,0.027383994
5/30/12,-0.015440607
5/31/12,0.0038967
6/1/12,-0.041860174
6/4/12,-0.007042747
6/5/12,0.022684743
6/6/12,0.03364532
6/7/12,-0.013675955
